year,track,driver,grid,position,points,driver_avg_position,driver_avg_points,driver_recent_form,track_avg_pos_change,driver_track_avg
2021,Turkey,Max Verstappen,2.0,2.0,18.0,1.8,19.8,1.5,0.32432432432432434,6.0
2021,Turkey,Sergio Perez,6.0,3.0,15.0,5.2,9.6,5.166666666666667,0.32432432432432434,2.0
2021,Turkey,Charles Leclerc,3.0,4.0,12.0,8.2,5.6,6.0,0.32432432432432434,4.0
2021,Turkey,Lewis Hamilton,11.0,5.0,10.0,1.2,24.0,1.5,0.32432432432432434,1.0
2021,Turkey,Pierre Gasly,4.0,6.0,8.0,10.0,2.0,9.166666666666666,0.32432432432432434,13.0
2021,Turkey,Lando Norris,7.0,7.0,6.0,7.8,4.8,6.833333333333333,0.32432432432432434,8.0
2021,Turkey,Carlos Sainz,19.0,8.0,4.0,6.2,7.8,6.666666666666667,0.32432432432432434,5.0
2021,Turkey,Lance Stroll,8.0,9.0,2.0,9.4,2.4,9.5,0.32432432432432434,9.0
2021,Turkey,Esteban Ocon,12.0,10.0,1.0,9.2,4.8,10.666666666666666,0.32432432432432434,11.0
2021,Turkey,Antonio Giovinazzi,16.0,11.0,0.0,14.0,0.4,14.0,0.32432432432432434,14.0
2021,Turkey,Kimi Raikkönen,17.0,12.0,0.0,12.0,0.8,12.0,0.32432432432432434,15.0
2021,Turkey,Daniel Ricciardo,20.0,13.0,0.0,8.0,6.0,9.333333333333334,0.32432432432432434,10.0
2021,Turkey,Yuki Tsunoda,9.0,14.0,0.0,13.8,0.2,12.5,0.32432432432432434,13.8
2021,Turkey,George Russell,13.0,15.0,0.0,14.8,0.2,13.166666666666666,0.32432432432432434,16.0
2021,Turkey,Fernando Alonso,5.0,16.0,0.0,9.6,5.0,12.333333333333334,0.32432432432432434,9.6
2021,Turkey,Nicholas Latifi,15.0,17.0,0.0,16.4,0.0,15.833333333333334,0.32432432432432434,16.4
2021,Turkey,Sebastian Vettel,10.0,18.0,0.0,12.0,0.2,12.333333333333334,0.32432432432432434,3.0
2021,Turkey,Mick Schumacher,14.0,19.0,0.0,17.0,0.0,16.666666666666668,0.32432432432432434,17.0
2021,Turkey,Nikita Mazepin,18.0,20.0,0.0,18.4,0.0,18.333333333333332,0.32432432432432434,18.4
2021,United States,Max Verstappen,1.0,1.0,25.0,1.8,19.6,1.6666666666666667,1.6554621848739495,2.5
2021,United States,Lewis Hamilton,2.0,2.0,19.0,2.0,21.0,3.3333333333333335,1.6554621848739495,2.5
2021,United States,Sergio Perez,3.0,3.0,15.0,5.0,10.2,3.6666666666666665,1.6554621848739495,9.0
2021,United States,Charles Leclerc,4.0,4.0,12.0,7.4,7.2,5.0,1.6554621848739495,4.0
2021,United States,Daniel Ricciardo,6.0,5.0,10.0,8.2,6.0,11.833333333333334,1.6554621848739495,6.0
2021,United States,Valtteri Bottas,9.0,6.0,8.0,3.0,16.2,2.0,1.6554621848739495,3.0
2021,United States,Carlos Sainz,5.0,7.0,6.0,6.4,7.4,7.166666666666667,1.6554621848739495,7.5
2021,United States,Lando Norris,7.0,8.0,4.0,7.4,5.6,6.5,1.6554621848739495,7.0
2021,United States,Yuki Tsunoda,10.0,9.0,2.0,13.6,0.2,12.666666666666666,1.6554621848739495,13.6
2021,United States,Sebastian Vettel,18.0,10.0,1.0,13.0,0.2,15.166666666666666,1.6554621848739495,4.0
2021,United States,Antonio Giovinazzi,12.0,11.0,0.0,13.2,0.4,13.0,1.6554621848739495,14.0
2021,United States,Lance Stroll,13.0,12.0,0.0,10.0,1.2,9.0,1.6554621848739495,13.5
2021,United States,Kimi Raikkönen,15.0,13.0,0.0,11.6,0.8,11.666666666666666,1.6554621848739495,6.0
2021,United States,George Russell,20.0,14.0,0.0,14.4,0.2,13.833333333333334,1.6554621848739495,17.0
2021,United States,Nicholas Latifi,14.0,15.0,0.0,16.2,0.0,16.833333333333332,1.6554621848739495,16.2
2021,United States,Mick Schumacher,16.0,16.0,0.0,17.2,0.0,17.833333333333332,1.6554621848739495,17.2
2021,United States,Nikita Mazepin,17.0,17.0,0.0,18.6,0.0,19.166666666666668,1.6554621848739495,18.6
2022,Abu Dhabi,Max Verstappen,1.0,1.0,25.0,1.6,21.0,1.3333333333333333,0.6451612903225806,1.75
2022,Abu Dhabi,Charles Leclerc,3.0,2.0,18.0,5.2,9.6,4.5,0.6451612903225806,8.25
2022,Abu Dhabi,Sergio Perez,2.0,3.0,15.0,4.8,10.8,3.1666666666666665,0.6451612903225806,10.0
2022,Abu Dhabi,Carlos Sainz,4.0,4.0,12.0,7.2,5.6,7.166666666666667,0.6451612903225806,6.25
2022,Abu Dhabi,George Russell,6.0,5.0,10.0,14.0,0.2,14.333333333333334,0.6451612903225806,16.0
2022,Abu Dhabi,Lando Norris,7.0,6.0,9.0,7.6,5.0,7.166666666666667,0.6451612903225806,6.666666666666667
2022,Abu Dhabi,Esteban Ocon,8.0,7.0,6.0,10.2,3.0,11.166666666666666,0.6451612903225806,9.0
2022,Abu Dhabi,Lance Stroll,14.0,8.0,4.0,10.2,1.2,10.333333333333334,0.6451612903225806,12.0
2022,Abu Dhabi,Daniel Ricciardo,13.0,9.0,2.0,8.4,5.6,9.0,0.6451612903225806,8.5
2022,Abu Dhabi,Sebastian Vettel,9.0,10.0,1.0,13.0,0.2,13.0,0.6451612903225806,8.0
2022,Abu Dhabi,Yuki Tsunoda,11.0,11.0,0.0,12.8,0.6,10.833333333333334,0.6451612903225806,4.0
2022,Abu Dhabi,Guanyu Zhou,15.0,12.0,0.0,13.948275862068966,0.27586206896551724,13.948275862068966,0.6451612903225806,13.948275862068966
2022,Abu Dhabi,Alexander Albon,19.0,13.0,0.0,5.6,9.0,4.5,0.6451612903225806,5.0
2022,Abu Dhabi,Pierre Gasly,17.0,14.0,0.0,9.2,3.4,7.333333333333333,0.6451612903225806,10.333333333333334
2022,Abu Dhabi,Valtteri Bottas,18.0,15.0,0.0,3.2,15.8,3.8333333333333335,0.6451612903225806,4.25
2022,Abu Dhabi,Mick Schumacher,12.0,16.0,0.0,17.0,0.0,17.0,0.6451612903225806,14.0
2022,Abu Dhabi,Kevin Magnussen,16.0,17.0,0.0,14.2,0.0,15.0,0.6451612903225806,14.0
2022,Abu Dhabi,Lewis Hamilton,5.0,18.0,0.0,2.2,19.8,3.0,0.6451612903225806,1.75
2022,Abu Dhabi,Nicholas Latifi,20.0,19.0,0.0,15.4,0.0,16.0,0.6451612903225806,17.0
2022,Australia,Charles Leclerc,1.0,1.0,26.0,4.2,12.0,3.0,1.6804123711340206,9.0
2022,Australia,Sergio Perez,3.0,2.0,18.0,3.6,13.4,3.0,1.6804123711340206,12.0
2022,Australia,George Russell,6.0,3.0,15.0,11.6,2.2,9.666666666666666,1.6804123711340206,16.0
2022,Australia,Lewis Hamilton,5.0,4.0,12.0,5.6,14.6,10.5,1.6804123711340206,2.0
2022,Australia,Lando Norris,4.0,5.0,10.0,6.8,6.6,6.833333333333333,1.6804123711340206,12.0
2022,Australia,Daniel Ricciardo,7.0,6.0,8.0,9.2,4.0,8.333333333333334,1.6804123711340206,4.0
2022,Australia,Esteban Ocon,8.0,7.0,6.0,8.8,4.2,9.166666666666666,1.6804123711340206,12.0
2022,Australia,Valtteri Bottas,12.0,8.0,4.0,5.6,12.8,9.666666666666666,1.6804123711340206,4.5
2022,Australia,Pierre Gasly,11.0,9.0,2.0,9.8,3.4,10.666666666666666,1.6804123711340206,11.0
2022,Australia,Alexander Albon,20.0,10.0,1.0,7.0,7.4,8.666666666666666,1.6804123711340206,14.0
2022,Australia,Guanyu Zhou,14.0,11.0,0.0,12.0,0.0,12.0,1.6804123711340206,12.0
2022,Australia,Lance Stroll,19.0,12.0,0.0,9.6,2.0,9.5,1.6804123711340206,11.5
2022,Australia,Mick Schumacher,15.0,13.0,0.0,17.0,0.0,16.5,1.6804123711340206,17.0
2022,Australia,Kevin Magnussen,16.0,14.0,0.0,15.2,0.0,16.166666666666668,1.6804123711340206,6.0
2022,Australia,Yuki Tsunoda,13.0,15.0,0.0,11.6,0.6,10.833333333333334,1.6804123711340206,11.6
2022,Australia,Nicholas Latifi,18.0,16.0,0.0,16.8,0.0,17.333333333333332,1.6804123711340206,16.8
2022,Australia,Fernando Alonso,10.0,17.0,0.0,12.2,2.0,13.833333333333334,1.6804123711340206,5.0
2022,Austria,Charles Leclerc,2.0,1.0,25.0,3.6,14.8,1.8333333333333333,1.1223021582733812,5.25
2022,Austria,Max Verstappen,1.0,2.0,19.0,1.4,22.4,1.1666666666666667,1.1223021582733812,1.0
2022,Austria,Lewis Hamilton,8.0,3.0,15.0,6.2,12.0,8.333333333333334,1.1223021582733812,4.333333333333333
2022,Austria,George Russell,4.0,4.0,12.0,10.2,5.0,5.5,1.1223021582733812,14.5
2022,Austria,Esteban Ocon,6.0,5.0,10.0,9.4,3.0,7.5,1.1223021582733812,7.0
2022,Austria,Mick Schumacher,9.0,6.0,8.0,16.0,0.0,14.5,1.1223021582733812,18.0
2022,Austria,Lando Norris,10.0,7.0,6.0,6.2,7.8,5.833333333333333,1.1223021582733812,4.0
2022,Austria,Kevin Magnussen,7.0,8.0,4.0,15.0,0.0,15.5,1.1223021582733812,12.0
2022,Austria,Daniel Ricciardo,11.0,9.0,2.0,9.2,4.0,6.833333333333333,1.1223021582733812,9.5
2022,Austria,Fernando Alonso,19.0,10.0,1.0,14.4,0.4,15.333333333333334,1.1223021582733812,9.0
2022,Austria,Valtteri Bottas,20.0,11.0,0.0,6.6,10.6,10.0,1.1223021582733812,2.0
2022,Austria,Alexander Albon,15.0,12.0,0.0,7.4,6.8,9.833333333333334,1.1223021582733812,14.0
2022,Austria,Lance Stroll,12.0,13.0,0.0,9.8,2.0,10.666666666666666,1.1223021582733812,13.666666666666666
2022,Austria,Guanyu Zhou,13.0,14.0,0.0,11.5,0.0,11.333333333333334,1.1223021582733812,11.5
2022,Austria,Pierre Gasly,14.0,15.0,0.0,9.0,3.8,10.166666666666666,1.1223021582733812,8.5
2022,Austria,Yuki Tsunoda,16.0,16.0,0.0,11.8,0.6,12.666666666666666,1.1223021582733812,12.0
2022,Austria,Sebastian Vettel,18.0,17.0,0.0,12.6,0.4,11.333333333333334,1.1223021582733812,8.5
2022,Azerbaijan,Max Verstappen,3.0,1.0,25.0,1.4,22.4,1.5,1.175,11.0
2022,Azerbaijan,Sergio Perez,2.0,2.0,19.0,3.0,15.0,2.5,1.175,3.3333333333333335
2022,Azerbaijan,George Russell,5.0,3.0,15.0,8.2,7.4,3.8333333333333335,1.175,16.0
2022,Azerbaijan,Lewis Hamilton,7.0,4.0,12.0,6.4,11.2,5.833333333333333,1.175,6.0
2022,Azerbaijan,Pierre Gasly,6.0,5.0,10.0,10.8,2.2,12.833333333333334,1.175,7.5
2022,Azerbaijan,Sebastian Vettel,9.0,6.0,8.0,13.4,0.4,13.5,1.175,3.0
2022,Azerbaijan,Fernando Alonso,10.0,7.0,6.0,13.8,0.6,13.333333333333334,1.175,6.5
2022,Azerbaijan,Daniel Ricciardo,12.0,8.0,4.0,8.4,4.4,8.0,1.175,9.0
2022,Azerbaijan,Lando Norris,11.0,9.0,2.0,6.6,7.0,6.166666666666667,1.175,6.5
2022,Azerbaijan,Esteban Ocon,13.0,10.0,1.0,8.6,4.6,6.0,1.175,8.6
2022,Azerbaijan,Valtteri Bottas,15.0,11.0,0.0,8.2,7.6,10.666666666666666,1.175,9.0
2022,Azerbaijan,Alexander Albon,17.0,12.0,0.0,9.0,4.4,11.5,1.175,11.0
2022,Azerbaijan,Yuki Tsunoda,8.0,13.0,0.0,13.0,0.4,14.833333333333334,1.175,7.0
2022,Azerbaijan,Mick Schumacher,20.0,14.0,0.0,14.0,1.6,10.0,1.175,13.0
2022,Azerbaijan,Nicholas Latifi,18.0,15.0,0.0,16.8,0.0,16.833333333333332,1.175,16.0
2022,Azerbaijan,Lance Stroll,19.0,16.0,0.0,10.8,1.2,11.833333333333334,1.175,8.5
2022,Bahrain,Charles Leclerc,1.0,1.0,26.0,2.4,18.6,1.1666666666666667,0.7876712328767124,7.75
2022,Bahrain,Carlos Sainz,3.0,2.0,18.0,6.4,7.2,5.666666666666667,0.7876712328767124,10.75
2022,Bahrain,Lewis Hamilton,5.0,3.0,15.0,6.2,11.6,3.6666666666666665,0.7876712328767124,1.5
2022,Bahrain,George Russell,9.0,4.0,12.0,5.8,10.4,3.3333333333333335,0.7876712328767124,13.666666666666666
2022,Bahrain,Kevin Magnussen,7.0,5.0,10.0,13.6,0.8,11.5,0.7876712328767124,11.666666666666666
2022,Bahrain,Valtteri Bottas,6.0,6.0,8.0,10.2,2.4,10.5,0.7876712328767124,3.75
2022,Bahrain,Esteban Ocon,11.0,7.0,6.0,7.8,4.8,7.833333333333333,0.7876712328767124,10.666666666666666
2022,Bahrain,Yuki Tsunoda,16.0,8.0,4.0,12.8,0.4,14.333333333333334,0.7876712328767124,9.0
2022,Bahrain,Fernando Alonso,8.0,9.0,2.0,11.8,1.8,9.666666666666666,0.7876712328767124,7.0
2022,Bahrain,Guanyu Zhou,15.0,10.0,1.0,12.333333333333334,0.0,12.666666666666666,0.7876712328767124,12.333333333333334
2022,Bahrain,Mick Schumacher,12.0,11.0,0.0,13.0,1.6,11.166666666666666,0.7876712328767124,16.0
2022,Bahrain,Lance Stroll,19.0,12.0,0.0,12.2,0.8,14.333333333333334,0.7876712328767124,12.666666666666666
2022,Bahrain,Alexander Albon,14.0,13.0,0.0,10.0,3.2,11.666666666666666,0.7876712328767124,6.0
2022,Bahrain,Daniel Ricciardo,18.0,14.0,0.0,7.4,5.2,8.0,0.7876712328767124,10.666666666666666
2022,Bahrain,Lando Norris,13.0,15.0,0.0,7.0,6.2,7.666666666666667,0.7876712328767124,4.666666666666667
2022,Bahrain,Nicholas Latifi,20.0,16.0,0.0,16.4,0.0,16.0,0.7876712328767124,16.0
2022,Bahrain,Nico Hulkenberg,17.0,17.0,0.0,9.2,2.8,7.833333333333333,0.7876712328767124,11.5
2022,Bahrain,Sergio Perez,4.0,18.0,0.0,2.6,16.4,2.1666666666666665,0.7876712328767124,12.25
2022,Bahrain,Max Verstappen,2.0,19.0,0.0,1.4,22.4,1.3333333333333333,0.7876712328767124,2.6666666666666665
2022,Belgium,Max Verstappen,14.0,1.0,26.0,4.8,18.8,10.166666666666666,0.9305555555555556,2.3333333333333335
2022,Belgium,Sergio Perez,2.0,2.0,18.0,5.6,13.4,10.0,0.9305555555555556,10.0
2022,Belgium,Carlos Sainz,1.0,3.0,15.0,5.4,9.6,3.5,0.9305555555555556,10.5
2022,Belgium,George Russell,5.0,4.0,12.0,3.8,12.8,3.6666666666666665,0.9305555555555556,8.5
2022,Belgium,Fernando Alonso,3.0,5.0,10.0,11.8,1.8,8.5,0.9305555555555556,11.0
2022,Belgium,Charles Leclerc,15.0,6.0,8.0,1.8,21.4,1.0,0.9305555555555556,7.666666666666667
2022,Belgium,Esteban Ocon,16.0,7.0,6.0,7.2,5.8,7.666666666666667,0.9305555555555556,6.0
2022,Belgium,Sebastian Vettel,10.0,8.0,4.0,12.2,2.0,10.333333333333334,0.9305555555555556,5.75
2022,Belgium,Pierre Gasly,8.0,9.0,2.0,9.8,4.0,9.0,0.9305555555555556,8.0
2022,Belgium,Alexander Albon,6.0,10.0,1.0,12.0,0.2,12.5,0.9305555555555556,5.5
2022,Belgium,Lance Stroll,9.0,11.0,0.0,12.2,0.8,13.5,0.9305555555555556,13.0
2022,Belgium,Lando Norris,17.0,12.0,0.0,8.4,5.4,11.666666666666666,0.9305555555555556,10.666666666666666
2022,Belgium,Yuki Tsunoda,20.0,13.0,0.0,12.6,0.8,11.0,0.9305555555555556,15.0
2022,Belgium,Guanyu Zhou,18.0,14.0,0.0,11.75,0.25,11.5,0.9305555555555556,11.75
2022,Belgium,Daniel Ricciardo,7.0,15.0,0.0,9.2,3.2,11.166666666666666,0.9305555555555556,7.333333333333333
2022,Belgium,Kevin Magnussen,12.0,16.0,0.0,12.2,2.8,7.5,0.9305555555555556,12.333333333333334
2022,Belgium,Mick Schumacher,19.0,17.0,0.0,12.0,1.6,11.166666666666666,0.9305555555555556,16.0
2022,Belgium,Nicholas Latifi,11.0,18.0,0.0,16.2,0.0,15.666666666666666,0.9305555555555556,12.5
2022,Brazil,George Russell,1.0,1.0,26.0,3.6,13.2,3.8333333333333335,1.316831683168317,12.5
2022,Brazil,Lewis Hamilton,2.0,2.0,18.0,6.4,10.8,3.3333333333333335,1.316831683168317,3.0
2022,Brazil,Carlos Sainz,7.0,3.0,15.0,4.8,11.0,2.8333333333333335,1.316831683168317,7.0
2022,Brazil,Charles Leclerc,5.0,4.0,12.0,2.2,20.6,3.5,1.316831683168317,10.0
2022,Brazil,Fernando Alonso,17.0,5.0,10.0,9.6,3.8,6.666666666666667,1.316831683168317,13.0
2022,Brazil,Max Verstappen,3.0,6.0,8.0,4.8,19.0,7.0,1.316831683168317,1.6666666666666667
2022,Brazil,Sergio Perez,4.0,7.0,6.0,5.4,14.0,7.333333333333333,1.316831683168317,7.666666666666667
2022,Brazil,Esteban Ocon,16.0,8.0,4.0,7.2,5.8,7.5,1.316831683168317,11.0
2022,Brazil,Valtteri Bottas,14.0,9.0,2.0,10.2,2.4,8.5,1.316831683168317,4.0
2022,Brazil,Lance Stroll,15.0,10.0,1.0,12.8,0.0,12.166666666666666,1.316831683168317,18.5
2022,Brazil,Sebastian Vettel,9.0,11.0,0.0,10.2,2.8,8.833333333333334,1.316831683168317,11.333333333333334
2022,Brazil,Guanyu Zhou,13.0,12.0,0.0,12.2,0.2,12.666666666666666,1.316831683168317,12.2
2022,Brazil,Mick Schumacher,12.0,13.0,0.0,12.2,1.6,14.5,1.316831683168317,18.0
2022,Brazil,Pierre Gasly,10.0,14.0,0.0,10.4,2.8,8.666666666666666,1.316831683168317,7.333333333333333
2022,Brazil,Alexander Albon,19.0,15.0,0.0,11.4,0.4,11.333333333333334,1.316831683168317,14.0
2022,Brazil,Nicholas Latifi,18.0,16.0,0.0,16.8,0.0,16.833333333333332,1.316831683168317,16.0
2022,Brazil,Yuki Tsunoda,20.0,17.0,0.0,13.0,0.8,11.333333333333334,1.316831683168317,15.0
2022,Canada,Max Verstappen,1.0,1.0,25.0,5.8,15.6,6.5,1.0388349514563107,4.0
2022,Canada,Carlos Sainz,3.0,2.0,19.0,3.8,13.2,2.8333333333333335,1.0388349514563107,9.5
2022,Canada,Lewis Hamilton,4.0,3.0,15.0,3.2,14.4,2.6666666666666665,1.0388349514563107,3.0
2022,Canada,George Russell,8.0,4.0,12.0,3.2,15.4,2.5,1.0388349514563107,16.0
2022,Canada,Charles Leclerc,19.0,5.0,10.0,2.6,19.4,4.166666666666667,1.0388349514563107,6.5
2022,Canada,Esteban Ocon,7.0,6.0,8.0,7.4,5.4,7.5,1.0388349514563107,9.0
2022,Canada,Valtteri Bottas,11.0,7.0,6.0,9.0,2.8,8.333333333333334,1.0388349514563107,3.0
2022,Canada,Guanyu Zhou,10.0,8.0,4.0,12.2,0.2,12.333333333333334,1.0388349514563107,12.2
2022,Canada,Fernando Alonso,2.0,9.0,2.0,7.2,5.8,5.666666666666667,1.0388349514563107,7.2
2022,Canada,Lance Stroll,17.0,10.0,1.0,12.4,0.2,10.666666666666666,1.0388349514563107,9.0
2022,Canada,Daniel Ricciardo,9.0,11.0,0.0,10.4,2.8,13.5,1.0388349514563107,5.0
2022,Canada,Sebastian Vettel,16.0,12.0,0.0,10.4,2.6,9.166666666666666,1.0388349514563107,1.5
2022,Canada,Alexander Albon,12.0,13.0,0.0,12.4,0.2,13.0,1.0388349514563107,12.4
2022,Canada,Pierre Gasly,15.0,14.0,0.0,10.4,2.8,10.833333333333334,1.0388349514563107,9.5
2022,Canada,Lando Norris,14.0,15.0,0.0,9.6,3.6,12.5,1.0388349514563107,9.6
2022,Canada,Nicholas Latifi,18.0,16.0,0.0,16.2,0.0,16.666666666666668,1.0388349514563107,16.2
2022,Canada,Kevin Magnussen,5.0,17.0,0.0,12.0,2.8,11.0,1.0388349514563107,15.0
2022,Emilia Romagna,Max Verstappen,1.0,1.0,26.0,5.6,16.8,2.6666666666666665,1.3768115942028984,1.0
2022,Emilia Romagna,Sergio Perez,3.0,2.0,18.0,6.2,12.2,7.166666666666667,1.3768115942028984,8.5
2022,Emilia Romagna,Lando Norris,5.0,3.0,15.0,11.6,1.6,14.0,1.3768115942028984,5.5
2022,Emilia Romagna,George Russell,11.0,4.0,12.0,3.2,15.4,3.0,1.3768115942028984,3.2
2022,Emilia Romagna,Valtteri Bottas,7.0,5.0,10.0,8.8,3.2,7.5,1.3768115942028984,2.0
2022,Emilia Romagna,Charles Leclerc,2.0,6.0,8.0,3.4,16.2,4.833333333333333,1.3768115942028984,4.5
2022,Emilia Romagna,Yuki Tsunoda,12.0,7.0,6.0,13.4,0.8,14.166666666666666,1.3768115942028984,12.0
2022,Emilia Romagna,Sebastian Vettel,13.0,8.0,4.0,10.8,2.4,11.0,1.3768115942028984,13.5
2022,Emilia Romagna,Kevin Magnussen,8.0,9.0,2.0,12.0,2.8,14.666666666666666,1.3768115942028984,12.0
2022,Emilia Romagna,Lance Stroll,15.0,10.0,1.0,11.8,0.4,10.166666666666666,1.3768115942028984,10.5
2022,Emilia Romagna,Alexander Albon,18.0,11.0,0.0,12.6,0.2,13.166666666666666,1.3768115942028984,15.0
2022,Emilia Romagna,Pierre Gasly,17.0,12.0,0.0,11.4,2.4,13.166666666666666,1.3768115942028984,7.0
2022,Emilia Romagna,Lewis Hamilton,14.0,13.0,0.0,3.0,15.0,2.6666666666666665,1.3768115942028984,1.5
2022,Emilia Romagna,Esteban Ocon,16.0,14.0,0.0,7.6,5.0,6.833333333333333,1.3768115942028984,9.0
2022,Emilia Romagna,Guanyu Zhou,20.0,15.0,0.0,11.6,1.0,10.333333333333334,1.3768115942028984,11.6
2022,Emilia Romagna,Nicholas Latifi,19.0,16.0,0.0,16.2,0.0,16.333333333333332,1.3768115942028984,11.0
2022,Emilia Romagna,Mick Schumacher,10.0,17.0,0.0,12.2,1.6,14.0,1.3768115942028984,16.0
2022,Emilia Romagna,Daniel Ricciardo,6.0,18.0,0.0,11.4,1.2,12.833333333333334,1.3768115942028984,4.5
2022,France,Max Verstappen,2.0,1.0,25.0,5.6,17.0,1.8333333333333333,0.6944444444444444,2.3333333333333335
2022,France,Lewis Hamilton,4.0,2.0,18.0,5.0,12.0,7.833333333333333,0.6944444444444444,1.3333333333333333
2022,France,George Russell,6.0,3.0,15.0,3.4,14.8,3.5,0.6944444444444444,15.5
2022,France,Sergio Perez,3.0,4.0,12.0,6.2,12.2,3.6666666666666665,0.6944444444444444,7.5
2022,France,Carlos Sainz,19.0,5.0,11.0,2.8,15.8,2.5,0.6944444444444444,8.333333333333334
2022,France,Fernando Alonso,7.0,6.0,8.0,7.0,6.0,7.0,0.6944444444444444,12.0
2022,France,Lando Norris,5.0,7.0,6.0,10.8,3.4,8.5,0.6944444444444444,7.0
2022,France,Esteban Ocon,10.0,8.0,4.0,8.4,4.8,10.333333333333334,0.6944444444444444,14.0
2022,France,Daniel Ricciardo,9.0,9.0,2.0,13.2,0.8,15.166666666666666,0.6944444444444444,7.0
2022,France,Lance Stroll,15.0,10.0,1.0,10.6,0.6,10.0,0.6944444444444444,13.333333333333334
2022,France,Sebastian Vettel,12.0,11.0,0.0,9.0,3.2,9.833333333333334,0.6944444444444444,6.333333333333333
2022,France,Pierre Gasly,14.0,12.0,0.0,10.8,2.4,13.0,0.6944444444444444,8.5
2022,France,Alexander Albon,13.0,13.0,0.0,12.4,0.2,12.333333333333334,0.6944444444444444,15.0
2022,France,Valtteri Bottas,11.0,14.0,0.0,7.6,5.2,6.333333333333333,0.6944444444444444,4.333333333333333
2022,France,Mick Schumacher,17.0,15.0,0.0,14.4,0.0,15.666666666666666,0.6944444444444444,19.0
2022,France,Guanyu Zhou,16.0,16.0,0.0,11.8,1.0,12.166666666666666,0.6944444444444444,11.8
2022,Great Britain,Carlos Sainz,1.0,1.0,25.0,3.0,15.6,3.6666666666666665,1.1450381679389312,8.333333333333334
2022,Great Britain,Sergio Perez,4.0,2.0,18.0,6.6,10.8,3.8333333333333335,1.1450381679389312,14.333333333333334
2022,Great Britain,Lewis Hamilton,5.0,3.0,16.0,4.6,13.2,5.833333333333333,1.1450381679389312,1.25
2022,Great Britain,Charles Leclerc,3.0,4.0,12.0,4.4,12.8,5.333333333333333,1.1450381679389312,2.6666666666666665
2022,Great Britain,Fernando Alonso,7.0,5.0,10.0,6.8,6.4,6.833333333333333,1.1450381679389312,7.5
2022,Great Britain,Lando Norris,6.0,6.0,8.0,10.4,4.2,7.0,1.1450381679389312,6.666666666666667
2022,Great Britain,Max Verstappen,2.0,7.0,6.0,2.0,22.0,1.0,1.1450381679389312,7.333333333333333
2022,Great Britain,Mick Schumacher,19.0,8.0,4.0,14.6,0.0,15.333333333333334,1.1450381679389312,18.0
2022,Great Britain,Sebastian Vettel,18.0,9.0,2.0,10.0,1.6,10.166666666666666,1.1450381679389312,9.0
2022,Great Britain,Kevin Magnussen,17.0,10.0,1.0,11.0,3.2,12.833333333333334,1.1450381679389312,9.0
2022,Great Britain,Lance Stroll,20.0,11.0,0.0,10.2,0.8,10.0,1.1450381679389312,10.5
2022,Great Britain,Nicholas Latifi,10.0,12.0,0.0,16.4,0.0,16.0,1.1450381679389312,14.5
2022,Great Britain,Daniel Ricciardo,14.0,13.0,0.0,13.4,0.4,12.333333333333334,1.1450381679389312,5.25
2022,Great Britain,Yuki Tsunoda,13.0,14.0,0.0,11.6,2.0,11.333333333333334,1.1450381679389312,11.6
2022,Hungary,Max Verstappen,10.0,1.0,25.0,3.2,18.0,4.0,0.8333333333333334,4.333333333333333
2022,Hungary,Lewis Hamilton,7.0,2.0,19.0,4.6,13.4,4.333333333333333,0.8333333333333334,1.25
2022,Hungary,George Russell,1.0,3.0,15.0,3.2,15.4,3.5,0.8333333333333334,14.0
2022,Hungary,Carlos Sainz,2.0,4.0,12.0,2.8,17.0,2.5,0.8333333333333334,6.5
2022,Hungary,Sergio Perez,11.0,5.0,10.0,3.4,14.4,2.6666666666666665,0.8333333333333334,10.666666666666666
2022,Hungary,Charles Leclerc,3.0,6.0,8.0,5.0,10.0,4.833333333333333,0.8333333333333334,7.5
2022,Hungary,Lando Norris,4.0,7.0,6.0,8.6,5.8,5.833333333333333,0.8333333333333334,11.0
2022,Hungary,Fernando Alonso,6.0,8.0,4.0,6.0,8.0,6.0,0.8333333333333334,6.0
2022,Hungary,Esteban Ocon,5.0,9.0,2.0,8.6,4.4,9.666666666666666,0.8333333333333334,9.333333333333334
2022,Hungary,Sebastian Vettel,18.0,10.0,1.0,10.2,1.2,9.5,0.8333333333333334,3.6666666666666665
2022,Hungary,Lance Stroll,14.0,11.0,0.0,10.2,0.8,10.5,0.8333333333333334,12.666666666666666
2022,Hungary,Pierre Gasly,20.0,12.0,0.0,12.2,0.4,12.333333333333334,0.8333333333333334,5.666666666666667
2022,Hungary,Guanyu Zhou,12.0,13.0,0.0,13.0,0.8,14.333333333333334,0.8333333333333334,13.0
2022,Hungary,Mick Schumacher,15.0,14.0,0.0,14.0,0.8,11.833333333333334,0.8333333333333334,12.0
2022,Hungary,Daniel Ricciardo,9.0,15.0,0.0,13.2,0.4,12.5,0.8333333333333334,9.25
2022,Hungary,Kevin Magnussen,13.0,16.0,0.0,11.4,2.6,10.833333333333334,0.8333333333333334,10.0
2022,Hungary,Alexander Albon,17.0,17.0,0.0,12.4,0.2,12.333333333333334,0.8333333333333334,7.5
2022,Hungary,Nicholas Latifi,19.0,18.0,0.0,15.6,0.0,14.0,0.8333333333333334,13.0
